# ------------------------------------------------------------------------------
#     name   network            latitude           longitude  useless      depth
# ------------------------------------------------------------------------------
      Z19A        TA           33.292099         -109.265701        0.        0.
      Z20A        TA           33.113201         -108.592201        0.        0.
      Z21A        TA           33.308601         -107.671204        0.        0.
      Z22A        TA           33.255501         -106.963898        0.        0.
      Z23A        TA           33.262100         -106.231903        0.        0.
      Z24A        TA           33.329800         -105.364899        0.        0.
      Z25A        TA           33.279701         -104.717102        0.        0.
      Z26A        TA           33.271599         -103.979797        0.        0.
      Z27A        TA           33.314999         -103.214500        0.        0.
      Z28A        TA           33.288399         -102.386597        0.        0.
      Z29A        TA           33.259499         -101.706200        0.        0.
      Z30A        TA           33.286098         -101.128197        0.        0.
      Z31A        TA           33.318298         -100.143501        0.        0.
      Z32A        TA           33.306599          -99.478302        0.        0.
      Z33A        TA           33.286499          -98.764801        0.        0.
      Z34A        TA           33.371201          -97.915802        0.        0.
      Z35A        TA           33.330799          -97.252998        0.        0.
      Z36A        TA           33.270199          -96.434402        0.        0.
      Z37A        TA           33.198101          -95.622902        0.        0.
      Z38A        TA           33.259899          -94.985100        0.        0.
      Z39A        TA           33.241798          -94.182198        0.        0.
      Z40A        TA           33.258400          -93.399498        0.        0.
      Z41A        TA           33.257702          -92.803001        0.        0.
      Z42A        TA           33.273899          -91.947403        0.        0.
      Z43A        TA           33.209999          -91.244102        0.        0.
      Z44A        TA           33.277302          -90.432198        0.        0.
      Z45A        TA           33.370499          -89.691299        0.        0.
      Z46A        TA           33.193298          -88.941399        0.        0.
      Z47A        TA           33.199001          -88.069603        0.        0.
      Z48A        TA           33.376400          -87.555603        0.        0.
      Z49A        TA           33.194199          -86.531097        0.        0.
      Z50A        TA           33.254002          -85.922600        0.        0.
      Z51A        TA           33.316700          -85.174698        0.        0.
      Z52A        TA           33.189301          -84.417603        0.        0.
      Z53A        TA           33.280102          -83.571297        0.        0.
      Z54A        TA           33.236198          -82.841698        0.        0.
      Z55A        TA           33.221100          -82.135902        0.        0.
      Z56A        TA           33.325298          -81.368698        0.        0.
      Z57A        TA           33.297001          -80.703903        0.        0.
      Z58A        TA           33.334900          -79.812897        0.        0.
      Z59A        TA           33.241402          -79.278000        0.        0.
       AAM        US           42.301201          -83.656700        0.        0.
      ACSO        US           40.231899          -82.982002        0.        0.
      AGMN        US           48.297699          -95.861900        0.        0.
      AMTX        US           34.883701         -101.680801        0.        0.
      BINY        US           42.199299          -75.986099        0.        0.
       BLA        US           37.211300          -80.420486        0.        0.
       BOZ        US           45.596970         -111.629669        0.        0.
      BRAL        US           31.168699          -87.050598        0.        0.
      BW06        US           42.766701         -109.558296        0.        0.
      CBKS        US           38.813999          -99.737396        0.        0.
       CBN        US           38.204601          -77.373199        0.        0.
      CNNC        US           35.239300          -77.890099        0.        0.
      DGMT        US           48.470200         -104.195900        0.        0.
       DUG        US           40.195000         -112.813301        0.        0.
      ECSD        US           43.733700          -96.614098        0.        0.
      EGMT        US           48.023998         -109.754700        0.        0.
      ERPA        US           42.117500          -79.989098        0.        0.
      EYMN        US           47.946201          -91.495300        0.        0.
      GLMI        US           44.824501          -84.617500        0.        0.
      GOGA        US           33.411201          -83.466599        0.        0.
      HDIL        US           40.555901          -89.293999        0.        0.
      HLID        US           43.562500         -114.413803        0.        0.
      ISCO        US           39.799702         -105.613403        0.        0.
       JCT        US           30.479401          -99.802200        0.        0.
      JFWS        US           42.914200          -90.248100        0.        0.
      KSU1        US           39.100899          -96.609398        0.        0.
       LAO        US           46.688499         -106.223099        0.        0.
      LBNH        US           44.240101          -71.925903        0.        0.
      LONY        US           44.619701          -74.582901        0.        0.
      LRAL        US           33.039902          -86.997803        0.        0.
      MCWV        US           39.658100          -79.845596        0.        0.
      MIAR        US           34.545399          -93.576500        0.        0.
      MNTX        US           31.698500         -105.382103        0.        0.
       MSO        US           46.829201         -113.940598        0.        0.
      MVCO        US           37.199558         -108.492508        0.        0.
      NATX        US           31.759800          -94.661003        0.        0.
       NEW        US           48.264198         -117.122704        0.        0.
      NHSC        US           33.106701          -80.177803        0.        0.
      NLWA        US           47.391701         -123.869102        0.        0.
      OGNE        US           40.945099         -102.032997        0.        0.
       OXF        US           34.511799          -89.409203        0.        0.
      PKME        US           45.264400          -69.291702        0.        0.
      RLMT        US           45.122101         -109.267303        0.        0.
      SCIA        US           41.906898          -93.215302        0.        0.
      SDCO        US           37.745602         -105.501198        0.        0.
      TPNV        US           36.948799         -116.249496        0.        0.
      TZTN        US           36.543900          -83.549004        0.        0.
      VBMS        US           32.218510          -90.517670        0.        0.
      WMOK        US           34.737900          -98.780701        0.        0.
      WUAZ        US           35.516899         -111.373901        0.        0.
       SRU        UU           39.110828         -110.523827        0.        0.
       BDM        BK           37.953970         -121.865540        0.        0.
       CMB        BK           38.034550         -120.386510        0.        0.
       CVS        BK           38.345260         -122.458400        0.        0.
      FARB        BK           37.697820         -123.001100        0.        0.
      GASB        BK           39.654710         -122.715950        0.        0.
      HOPS        BK           38.993490         -123.072340        0.        0.
      HUMO        BK           42.607100         -122.956690        0.        0.
       JCC        BK           40.817450         -124.029550        0.        0.
      JRSC        BK           37.403730         -122.238680        0.        0.
       KCC        BK           37.323630         -119.318700        0.        0.
      MCCM        BK           38.144780         -122.880180        0.        0.
      MNRC        BK           38.878740         -122.442770        0.        0.
       MOD        BK           41.902460         -120.302950        0.        0.
       ORV        BK           39.554510         -121.500360        0.        0.
      PACP        BK           37.008000         -121.287000        0.        0.
       PKD        BK           35.945170         -120.541600        0.        0.
      POTR        BK           38.202630         -121.935350        0.        0.
       WDC        BK           40.579880         -122.541130        0.        0.
      WENL        BK           37.622110         -121.756970        0.        0.
       YBH        BK           41.732040         -122.710390        0.        0.
       ADO        CI           34.550460         -117.433910        0.        0.
       ARV        CI           35.126900         -118.830090        0.        0.
       BBR        CI           34.262300         -116.920750        0.        0.
       BC3        CI           33.655150         -115.453660        0.        0.
       BCC        CI           33.575080         -117.261190        0.        0.
       BEL        CI           34.000600         -115.998200        0.        0.
       BFS        CI           34.238830         -117.658530        0.        0.
       CIA        CI           33.401898         -118.415021        0.        0.
       CWC        CI           36.439047         -118.080495        0.        0.
       DAN        CI           34.637450         -115.381150        0.        0.
       DEC        CI           34.253530         -118.333830        0.        0.
       DNR        CI           33.566670         -116.630560        0.        0.
       DVT        CI           32.659150         -116.100610        0.        0.
       EDW        CI           34.883030         -117.991060        0.        0.
      EDW2        CI           34.881100         -117.993880        0.        0.
       FMP        CI           33.712640         -118.293810        0.        0.
       FUR        CI           36.467030         -116.863220        0.        0.
       GLA        CI           33.051490         -114.827060        0.        0.
       GMR        CI           34.784570         -115.659940        0.        0.
       GOR        CI           33.153700         -117.229210        0.        0.
       GRA        CI           36.996080         -117.366210        0.        0.
       GSC        CI           35.301770         -116.805740        0.        0.
       HEC        CI           34.829400         -116.335000        0.        0.
       IBP        CI           32.661120         -116.092860        0.        0.
       IKP        CI           32.650120         -116.109480        0.        0.
       IRM        CI           34.157380         -115.145130        0.        0.
       ISA        CI           35.662780         -118.474030        0.        0.
       LGU        CI           34.108190         -119.065870        0.        0.
       LRL        CI           35.479540         -117.682120        0.        0.
      MLAC        CI           37.630190         -118.836050        0.        0.
       MPI        CI           34.812580         -119.145300        0.        0.
       MPM        CI           36.057990         -117.489010        0.        0.
       MPP        CI           34.888480         -119.813620        0.        0.
       MUR        CI           33.599990         -117.195430        0.        0.
       NEE        CI           34.824900         -114.599410        0.        0.
      NEE2        CI           34.767590         -114.618810        0.        0.
       OSI        CI           34.614500         -118.723500        0.        0.
       PDM        CI           34.303360         -114.141520        0.        0.
       RCT        CI           36.305230         -119.243840        0.        0.
       RRX        CI           34.875330         -116.996840        0.        0.
       SBC        CI           34.440760         -119.714920        0.        0.
      SCI2        CI           32.979900         -118.546970        0.        0.
      SCZ2        CI           33.995430         -119.635100        0.        0.
       SDP        CI           34.565470         -120.501370        0.        0.
       SDR        CI           32.735610         -116.942410        0.        0.
       SHO        CI           35.899530         -116.275300        0.        0.
       SMM        CI           35.314200         -119.995810        0.        0.
      SNCC        CI           33.247870         -119.524370        0.        0.
       SWS        CI           32.945080         -115.799880        0.        0.
       TIN        CI           37.054220         -118.230090        0.        0.
       TUQ        CI           35.435840         -115.923890        0.        0.
       VES        CI           35.840890         -119.084690        0.        0.
       VOG        CI           36.320980         -119.382260        0.        0.
       WER        CI           35.060530         -119.027110        0.        0.
